gene.symbol.x	ID	chebi.name	chebi.identifier	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
HPGD	RHEA:41572	NAD(+)	CHEBI:57540	HPGD_CHEBI:57540	sp|Q8VCC1|PGDH_MOUSE	HPGD	protein	NAD	metabolite	0.274148964557257	3.9822569574621e-4	163	0.0234513659007823	HPGD_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HPGD_NAD_CHEBI:57540	Rhea
HPGD	RHEA:41596	NAD(+)	CHEBI:57540	HPGD_CHEBI:57540	sp|Q8VCC1|PGDH_MOUSE	HPGD	protein	NAD	metabolite	0.274148964557257	3.9822569574621e-4	163	0.0234513659007823	HPGD_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HPGD_NAD_CHEBI:57540	Rhea
HPGD	RHEA:41263	NAD(+)	CHEBI:57540	HPGD_CHEBI:57540	sp|Q8VCC1|PGDH_MOUSE	HPGD	protein	NAD	metabolite	0.274148964557257	3.9822569574621e-4	163	0.0234513659007823	HPGD_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HPGD_NAD_CHEBI:57540	Rhea
HPGD	RHEA:16477	NAD(+)	CHEBI:57540	HPGD_CHEBI:57540	sp|Q8VCC1|PGDH_MOUSE	HPGD	protein	NAD	metabolite	0.274148964557257	3.9822569574621e-4	163	0.0234513659007823	HPGD_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HPGD_NAD_CHEBI:57540	Rhea
HPGD	RHEA:48952	NAD(+)	CHEBI:57540	HPGD_CHEBI:57540	sp|Q8VCC1|PGDH_MOUSE	HPGD	protein	NAD	metabolite	0.274148964557257	3.9822569574621e-4	163	0.0234513659007823	HPGD_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HPGD_NAD_CHEBI:57540	Rhea
HPGD	RHEA:49244	NAD(+)	CHEBI:57540	HPGD_CHEBI:57540	sp|Q8VCC1|PGDH_MOUSE	HPGD	protein	NAD	metabolite	0.274148964557257	3.9822569574621e-4	163	0.0234513659007823	HPGD_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HPGD_NAD_CHEBI:57540	Rhea
HPGD	RHEA:50124	NAD(+)	CHEBI:57540	HPGD_CHEBI:57540	sp|Q8VCC1|PGDH_MOUSE	HPGD	protein	NAD	metabolite	0.274148964557257	3.9822569574621e-4	163	0.0234513659007823	HPGD_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HPGD_NAD_CHEBI:57540	Rhea
HPGD	RHEA:50128	NAD(+)	CHEBI:57540	HPGD_CHEBI:57540	sp|Q8VCC1|PGDH_MOUSE	HPGD	protein	NAD	metabolite	0.274148964557257	3.9822569574621e-4	163	0.0234513659007823	HPGD_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HPGD_NAD_CHEBI:57540	Rhea
HPGD	RHEA:53584	NAD(+)	CHEBI:57540	HPGD_CHEBI:57540	sp|Q8VCC1|PGDH_MOUSE	HPGD	protein	NAD	metabolite	0.274148964557257	3.9822569574621e-4	163	0.0234513659007823	HPGD_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HPGD_NAD_CHEBI:57540	Rhea
HPGD	RHEA:53588	NAD(+)	CHEBI:57540	HPGD_CHEBI:57540	sp|Q8VCC1|PGDH_MOUSE	HPGD	protein	NAD	metabolite	0.274148964557257	3.9822569574621e-4	163	0.0234513659007823	HPGD_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HPGD_NAD_CHEBI:57540	Rhea
NME1	RHEA:44640	a 2'-deoxyribonucleoside 5'-diphosphate	CHEBI:73316	NME1_CHEBI:73316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NME1	RHEA:18113	a ribonucleoside 5'-diphosphate	CHEBI:57930	NME1_CHEBI:57930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NQO1	RHEA:46160	NAD(+)	CHEBI:57540	NQO1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NQO1	RHEA:61984	NAD(+)	CHEBI:57540	NQO1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NQO1	RHEA:69695	NAD(+)	CHEBI:57540	NQO1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ST6GAL1	RHEA:52104	CMP	CHEBI:60377	ST6GAL1_CHEBI:60377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALOX15	RHEA:22780	(9Z,12Z)-octadecadienoate	CHEBI:30245	ALOX15_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PFKFB1	RHEA:17289	beta-D-fructose 6-phosphate	CHEBI:57634	PFKFB1_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PFKFB1	RHEA:15653	beta-D-fructose 6-phosphate	CHEBI:57634	PFKFB1_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CBR1	RHEA:19257	a secondary alcohol	CHEBI:35681	CBR1_CHEBI:35681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CBR1	RHEA:19257	a ketone	CHEBI:17087	CBR1_CHEBI:17087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CBR1	RHEA:15937	a primary alcohol	CHEBI:15734	CBR1_CHEBI:15734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CBR1	RHEA:15937	an aldehyde	CHEBI:17478	CBR1_CHEBI:17478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABO	RHEA:14349	UDP-alpha-D-galactose	CHEBI:66914	ABO_CHEBI:66914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DPEP1	RHEA:48940	an L-alpha-amino acid	CHEBI:59869	DPEP1_CHEBI:59869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CD36	RHEA:45248	butanoate	CHEBI:17968	CD36_CHEBI:17968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CD36	RHEA:33655	(9Z)-octadecenoate	CHEBI:30823	CD36_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CD36	RHEA:45264	(9Z,12Z)-octadecadienoate	CHEBI:30245	CD36_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CD36	RHEA:45252	tetradecanoate	CHEBI:30807	CD36_CHEBI:30807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CD36	RHEA:45256	hexadecanoate	CHEBI:7896	CD36_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAH	RHEA:10244	fumarate	CHEBI:29806	FAH_CHEBI:29806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT1	RHEA:21824	2-oxoglutarate	CHEBI:16810	GOT1_CHEBI:16810	sp|P05201|AATC_MOUSE	GOT1	protein	alpha-Ketoglutarate	metabolite	-0.335911349571289	1.16688165341383e-5	163	0.00219612048509318	GOT1_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	GOT1_alpha-Ketoglutarate_CHEBI:16810	Rhea
GOT1	RHEA:21824	L-aspartate	CHEBI:29991	GOT1_CHEBI:29991	sp|P05201|AATC_MOUSE	GOT1	protein	L-Aspartic acid	metabolite	-0.249286060053587	0.00133200472477335	163	0.0492410153018053	GOT1_L-Aspartic acid	L-aspartate(1−)	CHEBI:29991	primary	37	CHEBI:29991	37	L-aspartate(1-)	GOT1_L-Aspartic acid_CHEBI:29991	Rhea
GOT1	RHEA:21824	L-glutamate	CHEBI:29985	GOT1_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT1	RHEA:17441	2-oxoglutarate	CHEBI:16810	GOT1_CHEBI:16810	sp|P05201|AATC_MOUSE	GOT1	protein	alpha-Ketoglutarate	metabolite	-0.335911349571289	1.16688165341383e-5	163	0.00219612048509318	GOT1_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	GOT1_alpha-Ketoglutarate_CHEBI:16810	Rhea
GOT1	RHEA:17441	L-cysteine	CHEBI:35235	GOT1_CHEBI:35235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT1	RHEA:17441	2-oxo-3-sulfanylpropanoate	CHEBI:57678	GOT1_CHEBI:57678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT1	RHEA:17441	L-glutamate	CHEBI:29985	GOT1_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT1	RHEA:70223	2-oxoglutarate	CHEBI:16810	GOT1_CHEBI:16810	sp|P05201|AATC_MOUSE	GOT1	protein	alpha-Ketoglutarate	metabolite	-0.335911349571289	1.16688165341383e-5	163	0.00219612048509318	GOT1_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	GOT1_alpha-Ketoglutarate_CHEBI:16810	Rhea
GOT1	RHEA:70223	L-glutamate	CHEBI:29985	GOT1_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT1	RHEA:70295	2-oxoglutarate	CHEBI:16810	GOT1_CHEBI:16810	sp|P05201|AATC_MOUSE	GOT1	protein	alpha-Ketoglutarate	metabolite	-0.335911349571289	1.16688165341383e-5	163	0.00219612048509318	GOT1_alpha-Ketoglutarate	2-oxoglutarate(2−)	CHEBI:16810	primary	24	CHEBI:16810	24	2-oxoglutarate(2-)	GOT1_alpha-Ketoglutarate_CHEBI:16810	Rhea
GOT1	RHEA:70295	3-sulfino-L-alanine	CHEBI:61085	GOT1_CHEBI:61085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GOT1	RHEA:70295	L-glutamate	CHEBI:29985	GOT1_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CKMT2	RHEA:17157	creatine	CHEBI:57947	CKMT2_CHEBI:57947	sp|Q6P8J7|KCRS_MOUSE	CKMT2	protein	Creatine	metabolite	0.345194535328334	1.73362913167274e-5	148	0.00289982078804823	CKMT2_Creatine	creatine zwitterion	CHEBI:57947	primary	12	CHEBI:57947	12	creatine zwitterion	CKMT2_Creatine_CHEBI:57947	Rhea
TAT	RHEA:15093	2-oxoglutarate	CHEBI:16810	TAT_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
TAT	RHEA:15093	L-tyrosine	CHEBI:58315	TAT_CHEBI:58315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
TAT	RHEA:15093	L-glutamate	CHEBI:29985	TAT_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CTPS1	RHEA:26426	L-glutamate	CHEBI:29985	CTPS1_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PFKL	RHEA:16109	beta-D-fructose 6-phosphate	CHEBI:57634	PFKL_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PFKL	RHEA:16109	beta-D-fructose 1,6-bisphosphate	CHEBI:32966	PFKL_CHEBI:32966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALOX12	RHEA:22780	(9Z,12Z)-octadecadienoate	CHEBI:30245	ALOX12_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGAM1	RHEA:15901	(2R)-2-phosphoglycerate	CHEBI:58289	PGAM1_CHEBI:58289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGAM1	RHEA:15901	(2R)-3-phosphoglycerate	CHEBI:58272	PGAM1_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PAM	RHEA:21452	L-ascorbate	CHEBI:38290	PAM_CHEBI:38290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PAM	RHEA:58540	L-ascorbate	CHEBI:38290	PAM_CHEBI:38290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PAM	RHEA:58548	L-ascorbate	CHEBI:38290	PAM_CHEBI:38290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PAM	RHEA:58600	L-ascorbate	CHEBI:38290	PAM_CHEBI:38290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PAM	RHEA:58544	L-ascorbate	CHEBI:38290	PAM_CHEBI:38290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PAM	RHEA:58608	L-ascorbate	CHEBI:38290	PAM_CHEBI:38290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PAM	RHEA:58612	L-ascorbate	CHEBI:38290	PAM_CHEBI:38290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HK1	RHEA:22740	D-hexose	CHEBI:4194	HK1_CHEBI:4194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HK1	RHEA:22740	D-hexose 6-phosphate	CHEBI:61567	HK1_CHEBI:61567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HK1	RHEA:17825	D-glucose	CHEBI:4167	HK1_CHEBI:4167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HK1	RHEA:17825	D-glucose 6-phosphate	CHEBI:61548	HK1_CHEBI:61548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HK1	RHEA:10948	D-glucosamine	CHEBI:58723	HK1_CHEBI:58723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HK1	RHEA:10948	D-glucosamine 6-phosphate	CHEBI:58725	HK1_CHEBI:58725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NDUFV2	RHEA:29091	NAD(+)	CHEBI:57540	NDUFV2_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SRM	RHEA:12721	S-methyl-5'-thioadenosine	CHEBI:17509	SRM_CHEBI:17509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
TYMP	RHEA:16037	thymidine	CHEBI:17748	TYMP_CHEBI:17748	sp|Q99N42|TYPH_MOUSE	TYMP	protein	Thymidine	metabolite	-0.80612291942094	0	163	0	TYMP_Thymidine	thymidine	CHEBI:17748	primary	46	CHEBI:17748	46	thymidine	TYMP_Thymidine_CHEBI:17748	Rhea
TYMP	RHEA:16037	thymine	CHEBI:17821	TYMP_CHEBI:17821	sp|Q99N42|TYPH_MOUSE	TYMP	protein	Thymine	metabolite	-0.384629971990245	3.99444371801394e-7	163	1.8828434208513e-4	TYMP_Thymine	thymine	CHEBI:17821	primary	27	CHEBI:17821	27	thymine	TYMP_Thymine_CHEBI:17821	Rhea
SDS	RHEA:19169	L-serine	CHEBI:33384	SDS_CHEBI:33384	sp|Q8VBT2|SDHL_MOUSE	SDS	protein	L-Serine	metabolite	-0.270224161701955	4.8561014177339e-4	163	0.0265640584884452	SDS_L-Serine	L-serine zwitterion	CHEBI:33384	primary	14	CHEBI:33384	14	L-serine zwitterion	SDS_L-Serine_CHEBI:33384	Rhea
SDS	RHEA:19169	pyruvate	CHEBI:15361	SDS_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SDS	RHEA:22108	L-threonine	CHEBI:57926	SDS_CHEBI:57926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
RAB4A	RHEA:19669	GDP	CHEBI:58189	RAB4A_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
RAB5A	RHEA:19669	GDP	CHEBI:58189	RAB5A_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DDC	RHEA:12272	L-dopa	CHEBI:57504	DDC_CHEBI:57504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DDC	RHEA:18533	serotonin	CHEBI:350546	DDC_CHEBI:350546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
IMPDH1	RHEA:11708	IMP	CHEBI:58053	IMPDH1_CHEBI:58053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
IMPDH1	RHEA:11708	NAD(+)	CHEBI:57540	IMPDH1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
AGA	RHEA:11544	L-aspartate	CHEBI:29991	AGA_CHEBI:29991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GSTM3	RHEA:16437	glutathione	CHEBI:57925	GSTM3_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MAOA	RHEA:26414	a primary amine	CHEBI:65296	MAOA_CHEBI:65296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MAOA	RHEA:26414	an aldehyde	CHEBI:17478	MAOA_CHEBI:17478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MAOA	RHEA:16153	an aldehyde	CHEBI:17478	MAOA_CHEBI:17478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MAOA	RHEA:69076	(R)-noradrenaline	CHEBI:72587	MAOA_CHEBI:72587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MAOA	RHEA:69072	serotonin	CHEBI:350546	MAOA_CHEBI:350546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACO1	RHEA:10336	citrate	CHEBI:16947	ACO1_CHEBI:16947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACO1	RHEA:10336	D-threo-isocitrate	CHEBI:15562	ACO1_CHEBI:15562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
AGXT	RHEA:22852	L-serine	CHEBI:33384	AGXT_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
AGXT	RHEA:22852	pyruvate	CHEBI:15361	AGXT_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
AGXT	RHEA:22852	3-hydroxypyruvate	CHEBI:17180	AGXT_CHEBI:17180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
AGXT	RHEA:22852	L-alanine	CHEBI:57972	AGXT_CHEBI:57972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
AGXT	RHEA:24248	L-alanine	CHEBI:57972	AGXT_CHEBI:57972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
AGXT	RHEA:24248	pyruvate	CHEBI:15361	AGXT_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:12484	a ribonucleoside 5'-phosphate	CHEBI:58043	NT5E_CHEBI:58043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:12484	a ribonucleoside	CHEBI:18254	NT5E_CHEBI:18254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:36167	a 2'-deoxyribonucleoside	CHEBI:18274	NT5E_CHEBI:18274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:11080	thymidine	CHEBI:17748	NT5E_CHEBI:17748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:29367	CMP	CHEBI:60377	NT5E_CHEBI:60377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:29367	cytidine	CHEBI:17562	NT5E_CHEBI:17562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:27718	IMP	CHEBI:58053	NT5E_CHEBI:58053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:27718	inosine	CHEBI:17596	NT5E_CHEBI:17596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:29375	AMP	CHEBI:456215	NT5E_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:29375	adenosine	CHEBI:16335	NT5E_CHEBI:16335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:27714	guanosine	CHEBI:16750	NT5E_CHEBI:16750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:29359	uridine	CHEBI:16704	NT5E_CHEBI:16704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NT5E	RHEA:29363	2'-deoxycytidine	CHEBI:15698	NT5E_CHEBI:15698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GPD1	RHEA:11092	NAD(+)	CHEBI:57540	GPD1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GPD1	RHEA:11092	sn-glycerol 3-phosphate	CHEBI:57597	GPD1_CHEBI:57597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SDHB	RHEA:40523	succinate	CHEBI:30031	SDHB_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SDHB	RHEA:40523	fumarate	CHEBI:29806	SDHB_CHEBI:29806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
COMT	RHEA:17877	a catechol	CHEBI:33566	COMT_CHEBI:33566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
COMT	RHEA:17877	a guaiacol	CHEBI:134251	COMT_CHEBI:134251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
COMT	RHEA:17877	S-adenosyl-L-homocysteine	CHEBI:57856	COMT_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
COMT	RHEA:53108	S-adenosyl-L-homocysteine	CHEBI:57856	COMT_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
COMT	RHEA:53104	S-adenosyl-L-homocysteine	CHEBI:57856	COMT_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
COMT	RHEA:53100	S-adenosyl-L-homocysteine	CHEBI:57856	COMT_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
